"song_id","duration","popularity","language","label","composer"
"SP0481",252,59,"English","Def Jam","Ann Carson"
"SP0482",239,31,"English","Indie","Karen Fischer"
"SP0483",260,96,"English","Warner Music","Michael Wilson"
"SP0484",316,32,"English","Universal Music","Jessica Brown"
"SP0485",209,62,"Spanish","Warner Music","Nancy Brown"
"SP0486",241,55,"English","Indie","Danielle Reynolds"
"SP0487",239,28,"English","Universal Music","Brett Mejia"
"SP0488",245,60,"Spanish","Warner Music","Valerie Nichols"
"SP0489",239,86,"English","Indie","Jesse Sampson"
"SP0490",209,85,"English","Atlantic Records","Derek Thompson"
"SP0491",189,14,"English","Indie","Lisa Phillips"
"SP0492",227,44,"English","Sony Music","Christopher Bennett"
"SP0493",216,100,"English","Universal Music","Angela Bowman"
"SP0494",210,52,"English","Def Jam","Thomas Klein"
"SP0495",299,63,"English","Sony Music","Stephanie Moore"
"SP0496",147,89,"English","Def Jam","Darryl Barker"
"SP0497",279,52,"Japanese","Warner Music","Timothy Soto"
"SP0498",249,57,"Japanese","Indie","Keith Chapman"
"SP0499",268,40,"English","Def Jam","Stephen Brown"
"SP0500",215,73,"English","Universal Music","Melissa Turner"
"SP0501",247,59,"English","Sony Music","William Hernandez"
"SP0502",239,30,"English","Warner Music","Karen Johnson"
"SP0503",239,31,"Spanish","Universal Music","Jacob Harrison"
"SP0504",239,8,"Spanish","Indie","Lisa Harris"
"SP0505",123,81,"English","Universal Music","Jonathan Duran"
"SP0506",262,37,"English","Warner Music","Deanna Gray"
"SP0507",191,34,"English","Universal Music","Erica Christian"
"SP0508",324,4,"Japanese","Atlantic Records","Sara Hunter"
"SP0509",217,28,"English","Indie","Daniel Fuller"
"SP0510",350,75,"English","Warner Music","Nicole Clark"
"SP0511",239,100,"English","Indie","James Spencer"
"SP0512",209,23,"English","Indie","Aaron Whitaker MD"
"SP0513",239,76,"English","Indie","Mr. Ian Williams"
"SP0514",239,23,"Spanish","Def Jam","Pamela Thomas"
"SP0515",196,65,"English","Def Jam","Lauren Little"
"SP0516",259,23,"English","Universal Music","Christian Mcneil"
"SP0517",303,99,"French","Def Jam","Janet Sutton"
"SP0518",305,5,"English","Warner Music","Richard Gonzalez"
"SP0519",234,56,"English","Indie","Lisa Morrow"
"SP0520",222,30,"French","Indie","Cesar Murillo"
"SP0521",277,14,"English","Indie","Jill Bowen"
"SP0522",200,46,"English","Atlantic Records","Brian Roman"
"SP0523",239,27,"English","Sony Music","Katrina Schneider"
"SP0524",298,66,"English","Atlantic Records","Charles Mitchell"
"SP0525",278,61,"French","Indie","Marvin Wright"
"SP0526",182,77,"English","Universal Music","Kristina Jones"
"SP0527",191,32,"English","Def Jam","Michelle Tucker"
"SP0528",306,73,"English","Def Jam","Michael White"
"SP0529",268,72,"English","Def Jam","Amber Peck"
"SP0530",271,44,"English","Warner Music","Pamela Weaver"
"SP0531",205,35,"Spanish","Warner Music","Donna Robertson"
"SP0532",260,32,"German","Def Jam","John Ochoa"
"SP0533",231,77,"Spanish","Indie","Alyssa Conley"
"SP0534",304,82,"English","Warner Music","Kimberly Logan"
"SP0535",284,44,"English","Def Jam","Lisa Smith"
"SP0536",193,57,"English","Warner Music","Michael Lyons"
"SP0537",239,20,"English","Atlantic Records","Danielle Morrow MD"
"SP0538",276,56,"French","Sony Music","Jessica Terrell"
"SP0539",163,67,"French","Def Jam","Jessica Peterson"
"SP0540",187,19,"English","Indie","Barbara Torres"
"SP0541",281,77,"English","Warner Music","Rachel Ward"
"SP0542",239,1,"English","Indie","Kayla Parker"
"SP0543",337,64,"English","Universal Music","Kara Ellis"
"SP0544",159,13,"Spanish","Atlantic Records","Robert Turner"
"SP0545",208,39,"English","Indie","Brian Newton"
"SP0546",266,33,"English","Indie","James Price"
"SP0547",229,91,"English","Universal Music","Darren Montgomery"
"SP0548",322,96,"English","Universal Music","Benjamin Larson"
"SP0549",187,3,"English","Indie","Jessica Moreno"
"SP0550",204,78,"English","Sony Music","Tanya Harris"
"SP0551",214,70,"Spanish","Def Jam","Julie Foster"
"SP0552",239,62,"English","Universal Music","Margaret West"
"SP0553",214,47,"Italian","Warner Music","Veronica Hernandez"
"SP0554",236,38,"English","Indie","David Garcia"
"SP0555",237,30,"English","Atlantic Records","Stephen Gregory"
"SP0556",230,58,"Spanish","Indie","Paul Horton"
"SP0557",114,75,"English","Universal Music","Samantha Farmer"
"SP0558",268,53,"English","Sony Music","Mary Payne"
"SP0559",266,19,"Spanish","Sony Music","Robert Mcbride"
"SP0560",98,15,"English","Universal Music","Teresa Melton"
"SP0561",212,47,"English","Warner Music","Susan Giles"
"SP0562",197,13,"English","Sony Music","James Anderson"
"SP0563",204,59,"Japanese","Universal Music","Scott Bullock"
"SP0564",204,48,"English","Universal Music","Jessica Rose"
"SP0565",294,93,"English","Universal Music","Phillip Jones"
"SP0566",248,26,"English","Atlantic Records","Miss Kayla Sanchez DVM"
"SP0567",260,10,"English","Def Jam","Nichole Galvan"
"SP0568",196,64,"Korean","Def Jam","Amy Roman"
"SP0569",195,42,"English","Indie","Heather Good"
"SP0570",293,40,"English","Indie","Stephanie Morse"
"SP0571",203,57,"English","Universal Music","Gary Anderson"
"SP0572",193,100,"English","Indie","Robert Bell"
"SP0573",186,46,"English","Universal Music","Mathew Adams"
"SP0574",216,14,"English","Universal Music","Courtney Manning"
"SP0575",207,31,"German","Sony Music","Kristina Weiss"
"SP0576",239,83,"English","Warner Music","Kathleen Vargas"
"SP0577",239,87,"English","Sony Music","Tammy Carter"
"SP0578",251,53,"English","Indie","Raymond Wallace"
"SP0579",222,85,"English","Atlantic Records","Helen Smith"
"SP0580",113,44,"English","Warner Music","Kenneth Phillips"
"SP0581",175,57,"English","Indie","James Stuart"
"SP0582",298,99,"English","Warner Music","Suzanne Elliott"
"SP0583",300,6,"English","Universal Music","Roberto Gonzalez"
"SP0584",223,87,"Japanese","Sony Music","Jacob Baker"
"SP0585",166,79,"French","Warner Music","Melissa Kirby"
"SP0586",364,25,"French","Universal Music","Thomas Wilson"
"SP0587",276,61,"English","Universal Music","Tony Wright"
"SP0588",196,30,"English","Def Jam","Thomas Sullivan"
"SP0589",172,36,"English","Indie","Lance Carlson"
"SP0590",239,74,"English","Sony Music","Timothy Johnston"
"SP0591",188,38,"English","Universal Music","Elizabeth Duffy"
"SP0592",318,26,"English","Sony Music","Nathaniel Rodriguez"
"SP0593",262,78,"English","Universal Music","Annette Contreras"
"SP0594",163,97,"English","Atlantic Records","Michael Kemp"
"SP0595",320,34,"English","Sony Music","Christopher Rios"
"SP0596",242,76,"English","Def Jam","John Crawford"
"SP0597",234,6,"English","Atlantic Records","Veronica Hopkins"
"SP0598",246,1,"English","Universal Music","Justin Church"
"SP0599",251,66,"English","Atlantic Records","Donald Jackson"
"SP0600",267,2,"Japanese","Atlantic Records","Christopher Yang"
"SP0601",239,11,"Spanish","Def Jam","Joshua Faulkner"
"SP0602",250,71,"English","Warner Music","Alison Pitts"
"SP0603",197,66,"English","Universal Music","Victoria Berg"
"SP0604",273,50,"English","Def Jam","David Collier"
"SP0605",172,92,"English","Def Jam","Anita Mendez"
"SP0606",222,10,"English","Sony Music","Michelle Morgan"
"SP0607",189,79,"English","Def Jam","Gregory Turner"
"SP0608",321,30,"English","Sony Music","Devin Brown"
"SP0609",180,43,"English","Warner Music","Sarah Roach"
"SP0610",291,98,"English","Sony Music","Keith Wilson"
"SP0611",233,67,"Spanish","Sony Music","Robert Nicholson"
"SP0612",227,96,"Spanish","Warner Music","Noah Johnson"
"SP0613",226,74,"French","Indie","James Torres"
"SP0614",303,26,"English","Def Jam","Amber Garrett"
"SP0615",189,26,"English","Atlantic Records","Jasmine Simpson"
"SP0616",221,43,"English","Def Jam","Steven English"
"SP0617",297,20,"English","Universal Music","Rachel Hansen"
"SP0618",308,48,"English","Universal Music","Emily Jackson DVM"
"SP0619",269,76,"English","Atlantic Records","Derrick Contreras"
"SP0620",428,37,"German","Warner Music","Michael Brennan"
"SP0621",258,51,"English","Sony Music","Jesse Evans"
"SP0622",254,33,"English","Def Jam","Brandy Pugh"
"SP0623",184,57,"English","Atlantic Records","Alison Cherry"
"SP0624",214,75,"English","Warner Music","Cynthia Anderson"
"SP0625",181,74,"English","Universal Music","Stephen Jordan"
"SP0626",222,94,"Spanish","Warner Music","Adam Gonzalez"
"SP0627",256,71,"English","Sony Music","Crystal Webster"
"SP0628",194,68,"English","Atlantic Records","Robert Harmon"
"SP0629",284,32,"English","Warner Music","Ms. Margaret Davis"
"SP0630",264,70,"English","Warner Music","Brent Johnson"
"SP0631",239,80,"French","Sony Music","Elaine Wood"
"SP0632",172,97,"Italian","Indie","Mike Hood"
"SP0633",183,32,"Japanese","Atlantic Records","Matthew Oneill"
"SP0634",300,61,"English","Sony Music","Dawn Ochoa"
"SP0635",287,64,"English","Indie","Jared Olsen"
"SP0636",269,96,"English","Indie","Catherine Byrd"
"SP0637",271,27,"English","Warner Music","Emily Delgado"
"SP0638",239,34,"Spanish","Indie","Veronica Campbell"
"SP0639",234,84,"Spanish","Sony Music","Megan Cantrell"
"SP0640",235,12,"English","Atlantic Records","Sandra Garner"
"SP0641",239,10,"English","Atlantic Records","Anna Johnson"
"SP0642",253,77,"Italian","Universal Music","Suzanne Murphy"
"SP0643",239,39,"English","Def Jam","Angela Mcclain"
"SP0644",222,43,"English","Warner Music","Carrie Brown"
"SP0645",199,31,"English","Def Jam","Rebecca Small"
"SP0646",238,64,"English","Indie","Ashley Hudson"
"SP0647",169,4,"Japanese","Atlantic Records","John Jenkins"
"SP0648",246,71,"German","Universal Music","Kristen Blake"
"SP0649",220,4,"English","Warner Music","Kathryn Young MD"
"SP0650",186,2,"English","Warner Music","Jessica Foster"
"SP0651",265,76,"Spanish","Atlantic Records","Leah Jarvis"
"SP0652",217,88,"English","Warner Music","Steve Hansen"
"SP0653",289,66,"German","Def Jam","Steven Heath"
"SP0654",282,28,"English","Def Jam","Donna Ortiz"
"SP0655",154,74,"French","Universal Music","David Potter"
"SP0656",312,74,"English","Def Jam","Nathan Rogers"
"SP0657",334,86,"Spanish","Universal Music","Antonio Little"
"SP0658",184,89,"English","Warner Music","Laura Thomas"
"SP0659",292,45,"English","Indie","Stephen Mcpherson"
"SP0660",239,95,"French","Def Jam","James Moody"
"SP0661",241,85,"Japanese","Indie","Jessica Rios"
"SP0662",262,98,"English","Indie","Angelica Rosario"
"SP0663",325,34,"English","Indie","Allison Adams"
"SP0664",281,91,"German","Indie","Steven Lopez"
"SP0665",288,61,"English","Indie","Shelby Smith"
"SP0666",309,9,"English","Sony Music","Cole Berry"
"SP0667",239,18,"English","Atlantic Records","Jamie Griffin"
"SP0668",253,69,"English","Atlantic Records","Allison Vargas"
"SP0669",239,60,"English","Warner Music","Rebekah Jones"
"SP0670",239,63,"English","Sony Music","Connor Brown"
"SP0671",133,64,"English","Def Jam","Jeremy Rose"
"SP0672",209,27,"Spanish","Atlantic Records","Scott Ingram"
"SP0673",125,90,"English","Sony Music","Carolyn Bridges"
"SP0674",202,69,"Spanish","Warner Music","Kimberly Brooks"
"SP0675",189,91,"English","Def Jam","Jill Ryan"
"SP0676",196,93,"German","Def Jam","Natasha Barnett"
"SP0677",234,93,"English","Def Jam","Margaret Lambert"
"SP0678",201,36,"English","Warner Music","Joel Burns"
"SP0679",168,92,"English","Sony Music","Stacy Sanders"
"SP0680",179,93,"English","Sony Music","Stacy Manning"
"SP0681",204,73,"English","Warner Music","Greg Ho"
"SP0682",336,26,"French","Def Jam","Amanda Mitchell"
"SP0683",217,5,"Spanish","Warner Music","Jennifer Torres"
"SP0684",249,37,"English","Def Jam","Kenneth Lewis"
"SP0685",202,36,"French","Atlantic Records","Kimberly Wheeler"
"SP0686",204,93,"English","Def Jam","Steven Henry"
"SP0687",250,12,"English","Warner Music","Bradley Bowman"
"SP0688",238,89,"Italian","Universal Music","Chad Martinez"
"SP0689",241,29,"English","Indie","William Oconnell"
"SP0690",199,36,"Spanish","Indie","Rebecca Gray DVM"
"SP0691",132,45,"French","Sony Music","Matthew Thompson"
"SP0692",266,67,"English","Def Jam","Cindy Hodges"
"SP0693",153,57,"English","Sony Music","Christopher Sloan"
"SP0694",193,89,"English","Def Jam","John Simon"
"SP0695",295,3,"English","Indie","Christine Phillips"
"SP0696",214,9,"English","Universal Music","Robert Adams"
"SP0697",239,88,"English","Indie","Gabriel Ford"
"SP0698",230,43,"English","Def Jam","Cristian Nicholson"
"SP0699",265,58,"English","Warner Music","Sharon Cabrera"
"SP0700",239,19,"English","Universal Music","John Phillips"
"SP0701",228,52,"Italian","Universal Music","Jennifer Gomez"
"SP0702",257,2,"Korean","Sony Music","Kathleen Simmons"
"SP0703",239,42,"English","Sony Music","Angela Holland"
"SP0704",275,68,"English","Def Jam","Amy Morgan"
"SP0705",289,18,"English","Indie","Glen Phillips"
"SP0706",239,60,"English","Universal Music","Kevin Davis"
"SP0707",239,41,"English","Universal Music","David Dean"
"SP0708",209,95,"English","Sony Music","Haley Smith"
"SP0709",329,36,"English","Universal Music","Adriana Ochoa"
"SP0710",201,12,"English","Atlantic Records","Autumn Hodges"
"SP0711",223,74,"English","Warner Music","Breanna Page"
"SP0712",312,12,"English","Warner Music","Dustin White"
"SP0713",220,66,"English","Def Jam","Jennifer Mosley"
"SP0714",160,27,"Spanish","Indie","Ashley Branch"
"SP0715",239,85,"English","Indie","Sharon Gay"
"SP0716",259,7,"English","Sony Music","Jonathan Duncan"
"SP0717",265,56,"English","Indie","Dawn Smith"
"SP0718",202,99,"English","Warner Music","Brittany Watkins"
"SP0719",239,67,"English","Indie","Kevin Lane"
"SP0720",255,30,"Italian","Warner Music","Angelica Holmes"
"SP0721",140,100,"English","Atlantic Records","Christopher Ramos"
"SP0722",336,66,"English","Warner Music","Tanya Franco"
"SP0723",269,93,"English","Def Jam","Patrick Gomez"
"SP0724",264,10,"English","Sony Music","Ashley Diaz"
"SP0725",342,75,"Spanish","Indie","Tammy Jackson"
"SP0726",207,19,"English","Sony Music","Sean Martinez"
"SP0727",226,72,"German","Def Jam","Kara Nelson"
"SP0728",289,33,"English","Indie","Lisa Sullivan"
"SP0729",161,16,"Italian","Sony Music","Joseph Rich"
"SP0730",252,73,"English","Indie","David Wang"
"SP0731",176,86,"English","Warner Music","John Flynn"
"SP0732",280,27,"English","Indie","Mallory Roach"
"SP0733",243,58,"English","Indie","Patricia Kelly"
"SP0734",286,75,"English","Warner Music","Jo Burns"
"SP0735",270,24,"English","Sony Music","Betty Brown"
"SP0736",291,22,"English","Def Jam","Wendy Gay"
"SP0737",258,87,"English","Indie","Barbara Baker"
"SP0738",209,17,"English","Def Jam","Adam Wagner"
"SP0739",207,85,"English","Indie","Mrs. Holly Adkins"
"SP0740",238,17,"English","Warner Music","Donald Fisher"
"SP0741",278,76,"French","Sony Music","Adam Gonzalez"
"SP0742",332,78,"Italian","Indie","Stacy Calderon"
"SP0743",268,62,"English","Def Jam","Emily Sparks"
"SP0744",172,72,"English","Universal Music","Kimberly Adams"
"SP0745",182,76,"English","Warner Music","Christopher Little"
"SP0746",239,56,"English","Sony Music","Gary Price"
"SP0747",213,21,"Japanese","Sony Music","Alejandro Price"
"SP0748",183,15,"English","Def Jam","Kaitlyn Sanchez"
"SP0749",220,1,"English","Warner Music","David Chambers"
"SP0750",170,71,"Japanese","Warner Music","Mrs. Amanda Cherry MD"
"SP0751",239,15,"English","Indie","Thomas Lee"
"SP0752",227,29,"English","Universal Music","Heather Thomas"
"SP0753",239,70,"English","Sony Music","Yvonne Miranda"
"SP0754",312,94,"German","Sony Music","Benjamin Reyes"
"SP0755",257,44,"English","Atlantic Records","Marc Santiago"
"SP0756",154,26,"English","Def Jam","Deanna Rangel"
"SP0757",264,23,"English","Sony Music","Benjamin Collins"
"SP0758",238,33,"German","Def Jam","James Jones"
"SP0759",239,18,"English","Warner Music","Lucas Blevins"
"SP0760",182,89,"Italian","Universal Music","Erik Smith"
"SP0761",151,27,"Korean","Warner Music","Anthony Leon"
"SP0762",239,11,"English","Sony Music","Steven Lewis"
"SP0763",307,99,"English","Sony Music","Joanna Moody"
"SP0764",234,31,"English","Indie","Mrs. Jennifer Simpson"
"SP0765",265,55,"French","Sony Music","Melissa Johnson"
"SP0766",257,64,"English","Indie","Lisa Dunn"
"SP0767",323,19,"English","Sony Music","Taylor Scott"
"SP0768",268,91,"English","Sony Music","Amber Lopez"
"SP0769",220,85,"English","Atlantic Records","Matthew Lowe"
"SP0770",284,81,"Spanish","Sony Music","Max Moore"
"SP0771",226,45,"English","Def Jam","Ricardo Carter"
"SP0772",185,77,"English","Sony Music","Tim Perez"
"SP0773",258,45,"English","Atlantic Records","Mr. Jordan Huber"
"SP0774",334,98,"German","Def Jam","Tracy Armstrong"
"SP0775",160,35,"English","Atlantic Records","Rebecca Reyes"
"SP0776",156,98,"English","Universal Music","Daniel Collins"
"SP0777",306,84,"Korean","Atlantic Records","Mrs. Michelle Wilson MD"
"SP0778",214,42,"English","Def Jam","Sarah Maxwell"
"SP0779",235,95,"English","Atlantic Records","Stephen Hardy"
"SP0780",242,71,"Spanish","Warner Music","Lauren Combs"
"SP0781",283,14,"Spanish","Indie","Jesse Phelps"
"SP0782",203,55,"Spanish","Warner Music","Mr. Terry Drake"
"SP0783",293,1,"English","Def Jam","Jesse Ramirez"
"SP0784",280,80,"English","Def Jam","Matthew Burnett"
"SP0785",278,55,"English","Warner Music","Courtney Dennis"
"SP0786",218,9,"French","Indie","William Graham"
"SP0787",256,44,"English","Def Jam","Frank Ross"
"SP0788",276,97,"Italian","Sony Music","Sarah Moran"
"SP0789",228,82,"English","Def Jam","Stephanie Williams"
"SP0790",210,95,"Spanish","Indie","Jennifer Mcclure"
"SP0791",247,78,"English","Warner Music","William Bailey"
"SP0792",221,26,"German","Warner Music","Kristen Nguyen"
"SP0793",240,79,"English","Atlantic Records","Richard Vargas DDS"
